"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
0.00043956043956044,0.00043956043956044,0.00043956043956044,0.04,0.00043956043956044,0.00043956043956044,0.00043956043956044,0.00043956043956044,0.00043956043956044,0.00043956043956044,0.00043956043956044,0.00043956043956044,0.923516483516484,0.00043956043956044,0.0312087912087912
0.000711743772241993,0.000711743772241993,0.000711743772241993,0.000711743772241993,0.456227758007117,0.000711743772241993,0.000711743772241993,0.000711743772241993,0.000711743772241993,0.000711743772241993,0.000711743772241993,0.000711743772241993,0.534519572953737,0.000711743772241993,0.000711743772241993
0.000619195046439629,0.000619195046439629,0.000619195046439629,0.074922600619195,0.0996904024767802,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.000619195046439629,0.817956656346749,0.000619195046439629,0.000619195046439629,0.000619195046439629
0.000488997555012225,0.000488997555012225,0.000488997555012225,0.000488997555012225,0.000488997555012225,0.000488997555012225,0.00537897310513447,0.000488997555012225,0.000488997555012225,0.127628361858191,0.000488997555012225,0.861124694376528,0.000488997555012225,0.000488997555012225,0.000488997555012225
0.0110236220472441,0.0005249343832021,0.0110236220472441,0.0005249343832021,0.0005249343832021,0.0005249343832021,0.0005249343832021,0.0057742782152231,0.0372703412073491,0.0005249343832021,0.0005249343832021,0.0005249343832021,0.929658792650919,0.0005249343832021,0.0005249343832021
0.000472813238770686,0.000472813238770686,0.000472813238770686,0.057210401891253,0.000472813238770686,0.000472813238770686,0.000472813238770686,0.000472813238770686,0.0288416075650118,0.0288416075650118,0.000472813238770686,0.879905437352246,0.000472813238770686,0.000472813238770686,0.000472813238770686
0.0921898928024502,0.000306278713629403,0.000306278713629403,0.000306278713629403,0.000306278713629403,0.000306278713629403,0.000306278713629403,0.000306278713629403,0.000306278713629403,0.000306278713629403,0.000306278713629403,0.89770290964778,0.000306278713629403,0.00643185298621746,0.000306278713629403
0.000389863547758285,0.000389863547758285,0.00428849902534113,0.0354775828460039,0.00428849902534113,0.000389863547758285,0.000389863547758285,0.000389863547758285,0.0471734892787524,0.000389863547758285,0.000389863547758285,0.904873294346978,0.000389863547758285,0.000389863547758285,0.000389863547758285
0.000391389432485323,0.000391389432485323,0.121722113502935,0.000391389432485323,0.317416829745597,0.000391389432485323,0.000391389432485323,0.000391389432485323,0.000391389432485323,0.000391389432485323,0.000391389432485323,0.556164383561644,0.000391389432485323,0.000391389432485323,0.000391389432485323
0.000600600600600601,0.000600600600600601,0.000600600600600601,0.102702702702703,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.000600600600600601,0.889489489489489,0.000600600600600601,0.000600600600600601,0.000600600600600601
0.00176991150442478,0.00176991150442478,0.0371681415929204,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.00176991150442478,0.391150442477876,0.497345132743363,0.0548672566371681,0.00176991150442478,0.00176991150442478
0.000668896321070234,0.000668896321070234,0.000668896321070234,0.000668896321070234,0.000668896321070234,0.000668896321070234,0.000668896321070234,0.000668896321070234,0.288294314381271,0.000668896321070234,0.11438127090301,0.381939799331104,0.208026755852843,0.000668896321070234,0.000668896321070234
0.000749063670411985,0.000749063670411985,0.000749063670411985,0.0307116104868914,0.000749063670411985,0.000749063670411985,0.000749063670411985,0.000749063670411985,0.000749063670411985,0.000749063670411985,0.000749063670411985,0.952059925093633,0.000749063670411985,0.00823970037453184,0.000749063670411985
0.000421052631578947,0.000421052631578947,0.000421052631578947,0.000421052631578947,0.000421052631578947,0.000421052631578947,0.000421052631578947,0.000421052631578947,0.000421052631578947,0.000421052631578947,0.000421052631578947,0.994105263157895,0.000421052631578947,0.000421052631578947,0.000421052631578947
0.840175310445581,0.00014609203798393,0.00014609203798393,0.00745069393718042,0.149159970781592,0.00160701241782323,0.00014609203798393,0.00014609203798393,0.00014609203798393,0.00014609203798393,0.00014609203798393,0.00014609203798393,0.00014609203798393,0.00014609203798393,0.00014609203798393
0.000248447204968944,0.000248447204968944,0.000248447204968944,0.000248447204968944,0.201490683229814,0.000248447204968944,0.000248447204968944,0.000248447204968944,0.000248447204968944,0.0126708074534161,0.000248447204968944,0.782857142857143,0.000248447204968944,0.000248447204968944,0.000248447204968944
0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.983815028901734,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185,0.00115606936416185
0.98785151856018,0.000224971878515186,0.000224971878515186,0.000224971878515186,0.000224971878515186,0.000224971878515186,0.000224971878515186,0.000224971878515186,0.000224971878515186,0.000224971878515186,0.0047244094488189,0.000224971878515186,0.000224971878515186,0.000224971878515186,0.0047244094488189
0.934505087881591,0.000185013876040703,0.0427382053654024,0.020536540240518,0.000185013876040703,0.000185013876040703,0.000185013876040703,0.000185013876040703,0.000185013876040703,0.000185013876040703,0.000185013876040703,0.000185013876040703,0.000185013876040703,0.000185013876040703,0.000185013876040703
0.000727272727272727,0.000727272727272727,0.000727272727272727,0.0225454545454545,0.000727272727272727,0.000727272727272727,0.000727272727272727,0.008,0.000727272727272727,0.000727272727272727,0.0152727272727273,0.917090909090909,0.0298181818181818,0.000727272727272727,0.000727272727272727
0.000738007380073801,0.00811808118081181,0.000738007380073801,0.000738007380073801,0.362361623616236,0.000738007380073801,0.00811808118081181,0.000738007380073801,0.000738007380073801,0.000738007380073801,0.00811808118081181,0.60590405904059,0.000738007380073801,0.000738007380073801,0.000738007380073801
0.000315955766192733,0.000315955766192733,0.000315955766192733,0.000315955766192733,0.000315955766192733,0.000315955766192733,0.000315955766192733,0.00663507109004739,0.000315955766192733,0.000315955766192733,0.000315955766192733,0.619589257503949,0.36998420221169,0.000315955766192733,0.000315955766192733
0.000437636761487965,0.000437636761487965,0.000437636761487965,0.000437636761487965,0.0529540481400438,0.000437636761487965,0.000437636761487965,0.000437636761487965,0.00919037199124727,0.000437636761487965,0.000437636761487965,0.000437636761487965,0.932603938730853,0.000437636761487965,0.000437636761487965
0.000754716981132076,0.000754716981132076,0.000754716981132076,0.000754716981132076,0.000754716981132076,0.000754716981132076,0.000754716981132076,0.000754716981132076,0.000754716981132076,0.000754716981132076,0.000754716981132076,0.000754716981132076,0.121509433962264,0.000754716981132076,0.868679245283019
0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.00109289617486339,0.0229508196721312,0.951912568306011,0.0120218579234973,0.00109289617486339,0.00109289617486339
0.000539083557951483,0.000539083557951483,0.000539083557951483,0.119137466307278,0.000539083557951483,0.000539083557951483,0.000539083557951483,0.000539083557951483,0.000539083557951483,0.000539083557951483,0.000539083557951483,0.000539083557951483,0.868463611859838,0.00592991913746631,0.000539083557951483
0.834746922024624,0.00027359781121751,0.00027359781121751,0.00574555403556772,0.013953488372093,0.00027359781121751,0.00027359781121751,0.00027359781121751,0.00027359781121751,0.00027359781121751,0.139808481532148,0.00027359781121751,0.00027359781121751,0.00300957592339261,0.00027359781121751
