"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
0.108153477218225,0.000239808153477218,0.000239808153477218,0.000239808153477218,0.000239808153477218,0.000239808153477218,0.000239808153477218,0.000239808153477218,0.887529976019185,0.000239808153477218,0.000239808153477218,0.000239808153477218,0.000239808153477218,0.000239808153477218,0.000239808153477218,0.000239808153477218,0.000239808153477218,0.000239808153477218,0.000239808153477218,0.000239808153477218
0.000348432055749129,0.000348432055749129,0.000348432055749129,0.000348432055749129,0.000348432055749129,0.000348432055749129,0.000348432055749129,0.0526132404181185,0.941114982578397,0.000348432055749129,0.000348432055749129,0.000348432055749129,0.000348432055749129,0.000348432055749129,0.000348432055749129,0.000348432055749129,0.000348432055749129,0.000348432055749129,0.000348432055749129,0.000348432055749129
0.000367647058823529,0.000367647058823529,0.000367647058823529,0.000367647058823529,0.000367647058823529,0.000367647058823529,0.000367647058823529,0.000367647058823529,0.496691176470588,0.000367647058823529,0.000367647058823529,0.000367647058823529,0.000367647058823529,0.000367647058823529,0.000367647058823529,0.000367647058823529,0.496691176470588,0.000367647058823529,0.000367647058823529,0.000367647058823529
0.00026525198938992,0.00026525198938992,0.053315649867374,0.00026525198938992,0.00026525198938992,0.00026525198938992,0.00026525198938992,0.00026525198938992,0.00026525198938992,0.00026525198938992,0.00026525198938992,0.00026525198938992,0.00026525198938992,0.941909814323607,0.00026525198938992,0.00026525198938992,0.00026525198938992,0.00026525198938992,0.00026525198938992,0.00026525198938992
0.000272479564032698,0.000272479564032698,0.000272479564032698,0.000272479564032698,0.000272479564032698,0.000272479564032698,0.000272479564032698,0.000272479564032698,0.000272479564032698,0.000272479564032698,0.000272479564032698,0.000272479564032698,0.000272479564032698,0.994822888283379,0.000272479564032698,0.000272479564032698,0.000272479564032698,0.000272479564032698,0.000272479564032698,0.000272479564032698
0.000301204819277108,0.000301204819277108,0.000301204819277108,0.000301204819277108,0.000301204819277108,0.000301204819277108,0.000301204819277108,0.000301204819277108,0.587650602409639,0.000301204819277108,0.000301204819277108,0.000301204819277108,0.000301204819277108,0.361746987951807,0.000301204819277108,0.000301204819277108,0.0454819277108434,0.000301204819277108,0.000301204819277108,0.000301204819277108
0.00018450184501845,0.00018450184501845,0.00018450184501845,0.00018450184501845,0.00018450184501845,0.00018450184501845,0.00018450184501845,0.00018450184501845,0.913468634686347,0.00018450184501845,0.00018450184501845,0.00018450184501845,0.00018450184501845,0.00018450184501845,0.00018450184501845,0.00018450184501845,0.083210332103321,0.00018450184501845,0.00018450184501845,0.00018450184501845
0.000216450216450216,0.000216450216450216,0.000216450216450216,0.000216450216450216,0.000216450216450216,0.000216450216450216,0.000216450216450216,0.000216450216450216,0.6495670995671,0.000216450216450216,0.000216450216450216,0.000216450216450216,0.000216450216450216,0.314069264069264,0.0326839826839827,0.000216450216450216,0.000216450216450216,0.000216450216450216,0.000216450216450216,0.000216450216450216
0.000177935943060498,0.000177935943060498,0.000177935943060498,0.000177935943060498,0.000177935943060498,0.000177935943060498,0.000177935943060498,0.000177935943060498,0.000177935943060498,0.000177935943060498,0.000177935943060498,0.000177935943060498,0.533985765124555,0.462811387900356,0.000177935943060498,0.000177935943060498,0.000177935943060498,0.000177935943060498,0.000177935943060498,0.000177935943060498
0.000348432055749129,0.000348432055749129,0.000348432055749129,0.000348432055749129,0.000348432055749129,0.000348432055749129,0.000348432055749129,0.000348432055749129,0.000348432055749129,0.000348432055749129,0.000348432055749129,0.000348432055749129,0.000348432055749129,0.836585365853659,0.000348432055749129,0.157142857142857,0.000348432055749129,0.000348432055749129,0.000348432055749129,0.000348432055749129
