"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
8.8339222614841e-05,8.8339222614841e-05,8.8339222614841e-05,8.8339222614841e-05,8.8339222614841e-05,8.8339222614841e-05,8.8339222614841e-05,8.8339222614841e-05,8.8339222614841e-05,0.998321554770318,8.8339222614841e-05,8.8339222614841e-05,8.8339222614841e-05,8.8339222614841e-05,8.8339222614841e-05,8.8339222614841e-05,8.8339222614841e-05,8.8339222614841e-05,8.8339222614841e-05,8.8339222614841e-05
0.000143472022955524,0.000143472022955524,0.000143472022955524,0.000143472022955524,0.000143472022955524,0.000143472022955524,0.000143472022955524,0.000143472022955524,0.000143472022955524,0.975753228120517,0.000143472022955524,0.000143472022955524,0.000143472022955524,0.000143472022955524,0.000143472022955524,0.000143472022955524,0.000143472022955524,0.000143472022955524,0.000143472022955524,0.0216642754662841
0.000124688279301746,0.000124688279301746,0.00635910224438903,0.000124688279301746,0.000124688279301746,0.000124688279301746,0.000124688279301746,0.000124688279301746,0.000124688279301746,0.96645885286783,0.000124688279301746,0.000124688279301746,0.000124688279301746,0.000124688279301746,0.000124688279301746,0.000124688279301746,0.000124688279301746,0.000124688279301746,0.000124688279301746,0.0250623441396509
9.83284169124877e-05,9.83284169124877e-05,9.83284169124877e-05,9.83284169124877e-05,9.83284169124877e-05,9.83284169124877e-05,9.83284169124877e-05,9.83284169124877e-05,9.83284169124877e-05,0.993215339233038,9.83284169124877e-05,9.83284169124877e-05,9.83284169124877e-05,9.83284169124877e-05,9.83284169124877e-05,0.00501474926253687,9.83284169124877e-05,9.83284169124877e-05,9.83284169124877e-05,9.83284169124877e-05
0.000105596620908131,0.000105596620908131,0.000105596620908131,0.000105596620908131,0.000105596620908131,0.000105596620908131,0.000105596620908131,0.000105596620908131,0.000105596620908131,0.997993664202745,0.000105596620908131,0.000105596620908131,0.000105596620908131,0.000105596620908131,0.000105596620908131,0.000105596620908131,0.000105596620908131,0.000105596620908131,0.000105596620908131,0.000105596620908131
9.50570342205323e-05,9.50570342205323e-05,9.50570342205323e-05,0.019106463878327,9.50570342205323e-05,9.50570342205323e-05,9.50570342205323e-05,0.0143536121673004,9.50570342205323e-05,0.964923954372624,9.50570342205323e-05,9.50570342205323e-05,9.50570342205323e-05,9.50570342205323e-05,9.50570342205323e-05,9.50570342205323e-05,9.50570342205323e-05,9.50570342205323e-05,9.50570342205323e-05,9.50570342205323e-05
6.14628149969269e-05,6.14628149969269e-05,6.14628149969269e-05,6.14628149969269e-05,0.00313460356484327,6.14628149969269e-05,6.14628149969269e-05,6.14628149969269e-05,6.14628149969269e-05,0.995759065765212,6.14628149969269e-05,6.14628149969269e-05,6.14628149969269e-05,6.14628149969269e-05,6.14628149969269e-05,6.14628149969269e-05,6.14628149969269e-05,6.14628149969269e-05,6.14628149969269e-05,6.14628149969269e-05
7.83085356303837e-05,7.83085356303837e-05,7.83085356303837e-05,7.83085356303837e-05,7.83085356303837e-05,7.83085356303837e-05,7.83085356303837e-05,7.83085356303837e-05,7.83085356303837e-05,0.967188723570869,7.83085356303837e-05,7.83085356303837e-05,7.83085356303837e-05,7.83085356303837e-05,7.83085356303837e-05,7.83085356303837e-05,7.83085356303837e-05,0.0314017227877839,7.83085356303837e-05,7.83085356303837e-05
7.86163522012579e-05,7.86163522012579e-05,0.247720125786164,7.86163522012579e-05,7.86163522012579e-05,7.86163522012579e-05,7.86163522012579e-05,7.86163522012579e-05,7.86163522012579e-05,0.727279874213837,7.86163522012579e-05,7.86163522012579e-05,7.86163522012579e-05,7.86163522012579e-05,7.86163522012579e-05,7.86163522012579e-05,7.86163522012579e-05,0.0236635220125786,7.86163522012579e-05,7.86163522012579e-05
0.000120918984280532,0.000120918984280532,0.000120918984280532,0.000120918984280532,0.000120918984280532,0.000120918984280532,0.000120918984280532,0.000120918984280532,0.000120918984280532,0.96142684401451,0.000120918984280532,0.000120918984280532,0.000120918984280532,0.000120918984280532,0.000120918984280532,0.0363966142684401,0.000120918984280532,0.000120918984280532,0.000120918984280532,0.000120918984280532
0.00036101083032491,0.00036101083032491,0.00036101083032491,0.00036101083032491,0.00036101083032491,0.00036101083032491,0.00036101083032491,0.00036101083032491,0.00036101083032491,0.812635379061372,0.00036101083032491,0.00036101083032491,0.00036101083032491,0.00036101083032491,0.00036101083032491,0.18086642599278,0.00036101083032491,0.00036101083032491,0.00036101083032491,0.00036101083032491
0.000134770889487871,0.000134770889487871,0.000134770889487871,0.000134770889487871,0.458355795148248,0.000134770889487871,0.000134770889487871,0.000134770889487871,0.000134770889487871,0.512264150943396,0.0203504043126685,0.000134770889487871,0.000134770889487871,0.000134770889487871,0.000134770889487871,0.000134770889487871,0.000134770889487871,0.000134770889487871,0.0068733153638814,0.000134770889487871
0.000151057401812689,0.000151057401812689,0.000151057401812689,0.000151057401812689,0.000151057401812689,0.000151057401812689,0.000151057401812689,0.000151057401812689,0.00770392749244713,0.989577039274924,0.000151057401812689,0.000151057401812689,0.000151057401812689,0.000151057401812689,0.000151057401812689,0.000151057401812689,0.000151057401812689,0.000151057401812689,0.000151057401812689,0.000151057401812689
8.46023688663283e-05,8.46023688663283e-05,8.46023688663283e-05,8.46023688663283e-05,8.46023688663283e-05,8.46023688663283e-05,8.46023688663283e-05,8.46023688663283e-05,8.46023688663283e-05,0.99839255499154,8.46023688663283e-05,8.46023688663283e-05,8.46023688663283e-05,8.46023688663283e-05,8.46023688663283e-05,8.46023688663283e-05,8.46023688663283e-05,8.46023688663283e-05,8.46023688663283e-05,8.46023688663283e-05
2.92654375182909e-05,2.92654375182909e-05,2.92654375182909e-05,0.188791337430495,2.92654375182909e-05,2.92654375182909e-05,2.92654375182909e-05,2.92654375182909e-05,2.92654375182909e-05,0.809218612818262,2.92654375182909e-05,2.92654375182909e-05,2.92654375182909e-05,2.92654375182909e-05,2.92654375182909e-05,2.92654375182909e-05,0.00149253731343284,2.92654375182909e-05,2.92654375182909e-05,2.92654375182909e-05
4.9825610363727e-05,4.9825610363727e-05,4.9825610363727e-05,4.9825610363727e-05,4.9825610363727e-05,4.9825610363727e-05,0.00254110612855008,4.9825610363727e-05,4.9825610363727e-05,0.941753861484803,4.9825610363727e-05,4.9825610363727e-05,4.9825610363727e-05,4.9825610363727e-05,4.9825610363727e-05,4.9825610363727e-05,4.9825610363727e-05,0.0548579970104634,4.9825610363727e-05,4.9825610363727e-05
0.000234192037470726,0.000234192037470726,0.000234192037470726,0.000234192037470726,0.000234192037470726,0.000234192037470726,0.000234192037470726,0.000234192037470726,0.000234192037470726,0.000234192037470726,0.000234192037470726,0.011943793911007,0.000234192037470726,0.000234192037470726,0.000234192037470726,0.000234192037470726,0.98384074941452,0.000234192037470726,0.000234192037470726,0.000234192037470726
4.510599909788e-05,4.510599909788e-05,4.510599909788e-05,0.157916102841678,4.510599909788e-05,4.510599909788e-05,4.510599909788e-05,4.510599909788e-05,4.510599909788e-05,0.827740189445196,4.510599909788e-05,4.510599909788e-05,4.510599909788e-05,4.510599909788e-05,4.510599909788e-05,4.510599909788e-05,4.510599909788e-05,4.510599909788e-05,0.0135769057284619,4.510599909788e-05
3.70782350760104e-05,3.70782350760104e-05,3.70782350760104e-05,0.448683722654802,3.70782350760104e-05,3.70782350760104e-05,3.70782350760104e-05,3.70782350760104e-05,3.70782350760104e-05,0.546941045606229,3.70782350760104e-05,3.70782350760104e-05,3.70782350760104e-05,3.70782350760104e-05,3.70782350760104e-05,0.00374490174267705,3.70782350760104e-05,3.70782350760104e-05,3.70782350760104e-05,3.70782350760104e-05
0.000146627565982405,0.000146627565982405,0.000146627565982405,0.000146627565982405,0.0294721407624633,0.000146627565982405,0.000146627565982405,0.000146627565982405,0.000146627565982405,0.967888563049853,0.000146627565982405,0.000146627565982405,0.000146627565982405,0.000146627565982405,0.000146627565982405,0.000146627565982405,0.000146627565982405,0.000146627565982405,0.000146627565982405,0.000146627565982405
0.000148809523809524,0.000148809523809524,0.000148809523809524,0.000148809523809524,0.215922619047619,0.000148809523809524,0.00758928571428571,0.000148809523809524,0.000148809523809524,0.476339285714286,0.000148809523809524,0.000148809523809524,0.000148809523809524,0.000148809523809524,0.000148809523809524,0.000148809523809524,0.000148809523809524,0.297767857142857,0.000148809523809524,0.000148809523809524
6.34115409004439e-05,6.34115409004439e-05,6.34115409004439e-05,6.34115409004439e-05,6.34115409004439e-05,6.34115409004439e-05,6.34115409004439e-05,6.34115409004439e-05,6.34115409004439e-05,0.995624603677869,6.34115409004439e-05,6.34115409004439e-05,6.34115409004439e-05,6.34115409004439e-05,0.00323398858592264,6.34115409004439e-05,6.34115409004439e-05,6.34115409004439e-05,6.34115409004439e-05,6.34115409004439e-05
8.79507475813544e-05,8.79507475813544e-05,8.79507475813544e-05,8.79507475813544e-05,8.79507475813544e-05,8.79507475813544e-05,8.79507475813544e-05,8.79507475813544e-05,8.79507475813544e-05,0.96754617414248,8.79507475813544e-05,8.79507475813544e-05,8.79507475813544e-05,8.79507475813544e-05,8.79507475813544e-05,8.79507475813544e-05,8.79507475813544e-05,0.0308707124010554,8.79507475813544e-05,8.79507475813544e-05
0.00015220700152207,0.00015220700152207,0.00015220700152207,0.00015220700152207,0.00015220700152207,0.00015220700152207,0.00015220700152207,0.00015220700152207,0.00015220700152207,0.167579908675799,0.00015220700152207,0.220852359208524,0.608980213089802,0.00015220700152207,0.00015220700152207,0.00015220700152207,0.00015220700152207,0.00015220700152207,0.00015220700152207,0.00015220700152207
0.000221238938053097,0.000221238938053097,0.000221238938053097,0.000221238938053097,0.000221238938053097,0.000221238938053097,0.000221238938053097,0.000221238938053097,0.000221238938053097,0.995796460176991,0.000221238938053097,0.000221238938053097,0.000221238938053097,0.000221238938053097,0.000221238938053097,0.000221238938053097,0.000221238938053097,0.000221238938053097,0.000221238938053097,0.000221238938053097
0.000108459869848156,0.000108459869848156,0.000108459869848156,0.000108459869848156,0.000108459869848156,0.000108459869848156,0.000108459869848156,0.000108459869848156,0.000108459869848156,0.992516268980477,0.000108459869848156,0.000108459869848156,0.000108459869848156,0.000108459869848156,0.000108459869848156,0.000108459869848156,0.000108459869848156,0.00553145336225597,0.000108459869848156,0.000108459869848156
5.48847420417124e-05,5.48847420417124e-05,5.48847420417124e-05,0.0961031833150384,5.48847420417124e-05,5.48847420417124e-05,5.48847420417124e-05,5.48847420417124e-05,5.48847420417124e-05,0.902908891328211,5.48847420417124e-05,5.48847420417124e-05,5.48847420417124e-05,5.48847420417124e-05,5.48847420417124e-05,5.48847420417124e-05,5.48847420417124e-05,5.48847420417124e-05,5.48847420417124e-05,5.48847420417124e-05
7.20980533525595e-05,7.20980533525595e-05,7.20980533525595e-05,0.328118240807498,7.20980533525595e-05,7.20980533525595e-05,7.20980533525595e-05,7.20980533525595e-05,7.20980533525595e-05,0.659769286229272,7.20980533525595e-05,7.20980533525595e-05,7.20980533525595e-05,7.20980533525595e-05,7.20980533525595e-05,7.20980533525595e-05,7.20980533525595e-05,0.0108868060562365,7.20980533525595e-05,7.20980533525595e-05
0.000148809523809524,0.000148809523809524,0.096875,0.000148809523809524,0.000148809523809524,0.000148809523809524,0.000148809523809524,0.000148809523809524,0.000148809523809524,0.885565476190476,0.000148809523809524,0.000148809523809524,0.0150297619047619,0.000148809523809524,0.000148809523809524,0.000148809523809524,0.000148809523809524,0.000148809523809524,0.000148809523809524,0.000148809523809524
4.46030330062444e-05,4.46030330062444e-05,4.46030330062444e-05,0.158385370205174,0.0357270294380018,4.46030330062444e-05,4.46030330062444e-05,4.46030330062444e-05,4.46030330062444e-05,0.642328278322926,4.46030330062444e-05,4.46030330062444e-05,4.46030330062444e-05,4.46030330062444e-05,0.00673505798394291,0.156155218554862,4.46030330062444e-05,4.46030330062444e-05,4.46030330062444e-05,4.46030330062444e-05
0.000155763239875389,0.000155763239875389,0.000155763239875389,0.000155763239875389,0.000155763239875389,0.000155763239875389,0.000155763239875389,0.000155763239875389,0.000155763239875389,0.997040498442368,0.000155763239875389,0.000155763239875389,0.000155763239875389,0.000155763239875389,0.000155763239875389,0.000155763239875389,0.000155763239875389,0.000155763239875389,0.000155763239875389,0.000155763239875389
7.6219512195122e-05,7.6219512195122e-05,7.6219512195122e-05,7.6219512195122e-05,7.6219512195122e-05,7.6219512195122e-05,7.6219512195122e-05,7.6219512195122e-05,7.6219512195122e-05,0.998551829268293,7.6219512195122e-05,7.6219512195122e-05,7.6219512195122e-05,7.6219512195122e-05,7.6219512195122e-05,7.6219512195122e-05,7.6219512195122e-05,7.6219512195122e-05,7.6219512195122e-05,7.6219512195122e-05
4.34404865334492e-05,4.34404865334492e-05,4.34404865334492e-05,4.34404865334492e-05,4.34404865334492e-05,4.34404865334492e-05,4.34404865334492e-05,4.34404865334492e-05,4.34404865334492e-05,0.999174630755864,4.34404865334492e-05,4.34404865334492e-05,4.34404865334492e-05,4.34404865334492e-05,4.34404865334492e-05,4.34404865334492e-05,4.34404865334492e-05,4.34404865334492e-05,4.34404865334492e-05,4.34404865334492e-05
0.000124688279301746,0.000124688279301746,0.000124688279301746,0.000124688279301746,0.000124688279301746,0.000124688279301746,0.000124688279301746,0.000124688279301746,0.000124688279301746,0.997630922693267,0.000124688279301746,0.000124688279301746,0.000124688279301746,0.000124688279301746,0.000124688279301746,0.000124688279301746,0.000124688279301746,0.000124688279301746,0.000124688279301746,0.000124688279301746
9.03342366757001e-05,9.03342366757001e-05,0.0226738934056007,9.03342366757001e-05,0.0407407407407407,9.03342366757001e-05,9.03342366757001e-05,9.03342366757001e-05,9.03342366757001e-05,0.916982836495032,9.03342366757001e-05,9.03342366757001e-05,9.03342366757001e-05,9.03342366757001e-05,9.03342366757001e-05,0.0181571815718157,9.03342366757001e-05,9.03342366757001e-05,9.03342366757001e-05,9.03342366757001e-05
6.50618087182824e-05,6.50618087182824e-05,6.50618087182824e-05,6.50618087182824e-05,6.50618087182824e-05,6.50618087182824e-05,6.50618087182824e-05,6.50618087182824e-05,6.50618087182824e-05,0.998763825634353,6.50618087182824e-05,6.50618087182824e-05,6.50618087182824e-05,6.50618087182824e-05,6.50618087182824e-05,6.50618087182824e-05,6.50618087182824e-05,6.50618087182824e-05,6.50618087182824e-05,6.50618087182824e-05
3.72162262746558e-05,3.72162262746558e-05,3.72162262746558e-05,0.254968366207667,0.00189802754000744,3.72162262746558e-05,3.72162262746558e-05,3.72162262746558e-05,3.72162262746558e-05,0.742500930405657,3.72162262746558e-05,3.72162262746558e-05,3.72162262746558e-05,3.72162262746558e-05,3.72162262746558e-05,3.72162262746558e-05,3.72162262746558e-05,3.72162262746558e-05,3.72162262746558e-05,3.72162262746558e-05
5.96302921884317e-05,5.96302921884317e-05,5.96302921884317e-05,5.96302921884317e-05,0.0507453786523554,5.96302921884317e-05,5.96302921884317e-05,5.96302921884317e-05,5.96302921884317e-05,0.948181276088253,5.96302921884317e-05,5.96302921884317e-05,5.96302921884317e-05,5.96302921884317e-05,5.96302921884317e-05,5.96302921884317e-05,5.96302921884317e-05,5.96302921884317e-05,5.96302921884317e-05,5.96302921884317e-05
0.000141442715700141,0.000141442715700141,0.0425742574257426,0.000141442715700141,0.000141442715700141,0.000141442715700141,0.000141442715700141,0.000141442715700141,0.000141442715700141,0.954879773691655,0.000141442715700141,0.000141442715700141,0.000141442715700141,0.000141442715700141,0.000141442715700141,0.000141442715700141,0.000141442715700141,0.000141442715700141,0.000141442715700141,0.000141442715700141
3.91083300743058e-05,3.91083300743058e-05,3.91083300743058e-05,3.91083300743058e-05,3.91083300743058e-05,3.91083300743058e-05,3.91083300743058e-05,3.91083300743058e-05,3.91083300743058e-05,0.999256941728588,3.91083300743058e-05,3.91083300743058e-05,3.91083300743058e-05,3.91083300743058e-05,3.91083300743058e-05,3.91083300743058e-05,3.91083300743058e-05,3.91083300743058e-05,3.91083300743058e-05,3.91083300743058e-05
